year,month,source_hour,radiation_mj_m2,irradiance_w_m2
2000,2,16,1.144,317.77777777777777
2000,2,17,0.79,219.44444444444446
2000,2,18,0.551,153.05555555555557
2000,2,19,0.271,75.27777777777779
2000,2,20,0.045,12.5
2000,2,21,0.0,0.0
2000,2,22,0.0,0.0
2000,2,23,0.0,0.0
2000,2,24,0.0,0.0
2000,3,1,0.0,0.0
2000,3,2,0.003,0.8333333333333334
2000,3,3,0.037,10.277777777777777
2000,3,4,0.129,35.833333333333336
2000,3,5,0.263,73.05555555555556
2000,3,6,0.501,139.16666666666666
2000,3,7,0.807,224.16666666666669
2000,3,8,1.056,293.3333333333333
2000,3,9,1.286,357.22222222222223
2000,3,10,1.461,405.83333333333337
2000,3,11,1.553,431.38888888888886
2000,3,12,1.522,422.77777777777777
2000,3,13,1.457,404.72222222222223
2000,3,14,1.277,354.7222222222222
2000,3,15,1.04,288.8888888888889
2000,3,16,0.763,211.94444444444443
2000,3,17,0.477,132.5
2000,3,18,0.295,81.94444444444444
2000,3,19,0.134,37.22222222222222
2000,3,20,0.022,6.111111111111111
2000,3,21,0.0,0.0
2000,3,22,0.0,0.0
2000,3,23,0.0,0.0
2000,3,24,0.0,0.0
2000,4,1,0.0,0.0
2000,4,2,0.0,0.0
2000,4,3,0.0,0.0
2000,4,4,0.0,0.0
2000,4,5,0.0,0.0
2000,4,6,0.003,0.8333333333333334
2000,4,7,0.047,13.055555555555555
2000,4,8,0.144,39.99999999999999
2000,4,9,0.284,78.88888888888889
2000,4,10,0.383,106.38888888888889
2000,4,11,0.423,117.5
2000,4,12,0.378,105.0
2000,4,13,0.283,78.6111111111111
2000,4,14,0.166,46.111111111111114
2000,4,15,0.054,15.0
2000,4,16,0.003,0.8333333333333334
2000,4,17,0.0,0.0
2000,4,18,0.0,0.0
2000,4,19,0.0,0.0
2000,4,20,0.0,0.0
2000,4,21,0.0,0.0
2000,4,22,0.0,0.0
2000,4,23,0.0,0.0
2000,4,24,0.0,0.0
2000,5,1,0.0,0.0
2000,5,2,0.0,0.0
2000,5,3,0.0,0.0
2000,5,4,0.0,0.0
2000,5,5,0.0,0.0
2000,5,6,0.0,0.0
2000,5,7,0.0,0.0
2000,5,8,0.0,0.0
2000,5,9,0.009,2.4999999999999996
2000,5,10,0.039,10.833333333333334
2000,5,11,0.055,15.277777777777777
2000,5,12,0.058,16.11111111111111
2000,5,13,0.011,3.0555555555555554
2000,5,14,0.0,0.0
2000,5,15,0.0,0.0
2000,5,16,0.0,0.0
2000,5,17,0.0,0.0
2000,5,18,0.0,0.0
2000,5,19,0.0,0.0
2000,5,20,0.0,0.0
2000,5,21,0.0,0.0
2000,5,22,0.0,0.0
2000,5,23,0.0,0.0
2000,5,24,0.0,0.0
2000,6,1,,
2000,6,2,,
2000,6,3,,
2000,6,4,,
2000,6,5,,
2000,6,6,,
2000,6,7,,
2000,6,8,,
2000,6,9,,
2000,6,10,,
2000,6,11,,
2000,6,12,,
2000,6,13,,
2000,6,14,,
2000,6,15,,
2000,6,16,,
2000,6,17,,
2000,6,18,,
2000,6,19,,
2000,6,20,,
2000,6,21,,
2000,6,22,,
2000,6,23,,
2000,6,24,,
2000,7,1,0.0,0.0
2000,7,2,0.0,0.0
2000,7,3,0.0,0.0
2000,7,4,0.0,0.0
2000,7,5,0.0,0.0
2000,7,6,0.0,0.0
2000,7,7,0.0,0.0
2000,7,8,0.0,0.0
2000,7,9,0.0,0.0
2000,7,10,0.028,7.777777777777778
2000,7,11,0.065,18.055555555555557
2000,7,12,0.072,19.999999999999996
2000,7,13,0.028,7.777777777777778
2000,7,14,0.0,0.0
2000,7,15,0.0,0.0
2000,7,16,0.0,0.0
2000,7,17,0.0,0.0
2000,7,18,0.0,0.0
2000,7,19,0.0,0.0
2000,7,20,0.0,0.0
2000,7,21,0.0,0.0
2000,7,22,0.0,0.0
2000,7,23,0.0,0.0
2000,7,24,0.0,0.0
2000,8,1,0.0,0.0
2000,8,2,0.0,0.0
2000,8,3,0.0,0.0
2000,8,4,0.0,0.0
2000,8,5,0.0,0.0
2000,8,6,0.0,0.0
2000,8,7,0.002,0.5555555555555556
2000,8,8,0.035,9.722222222222223
2000,8,9,0.101,28.055555555555557
2000,8,10,0.174,48.33333333333333
2000,8,11,0.215,59.72222222222222
2000,8,12,0.202,56.111111111111114
2000,8,13,0.127,35.27777777777778
2000,8,14,0.037,10.277777777777777
2000,8,15,0.003,0.8333333333333334
2000,8,16,0.0,0.0
2000,8,17,0.0,0.0
2000,8,18,0.0,0.0
2000,8,19,0.0,0.0
2000,8,20,0.0,0.0
2000,8,21,0.0,0.0
2000,8,22,0.0,0.0
2000,8,23,0.0,0.0
2000,8,24,0.0,0.0
2000,9,1,0.0,0.0
2000,9,2,0.0,0.0
2000,9,3,0.0,0.0
2000,9,4,0.004,1.1111111111111112
2000,9,5,0.04,11.11111111111111
2000,9,6,0.138,38.333333333333336
2000,9,7,0.332,92.22222222222223
2000,9,8,0.523,145.27777777777777
2000,9,9,0.691,191.94444444444443
2000,9,10,0.803,223.05555555555557
2000,9,11,0.858,238.33333333333331
2000,9,12,0.813,225.83333333333331
2000,9,13,0.705,195.83333333333331
2000,9,14,0.51,141.66666666666666
2000,9,15,0.261,72.5
2000,9,16,0.077,21.38888888888889
2000,9,17,0.008,2.2222222222222223
2000,9,18,0.001,0.2777777777777778
2000,9,19,0.0,0.0
2000,9,20,0.0,0.0
2000,9,21,0.0,0.0
2000,9,22,0.0,0.0
2000,9,23,0.0,0.0
2000,9,24,0.0,0.0
2000,10,1,0.0,0.0
2000,10,2,0.016,4.444444444444445
2000,10,3,0.094,26.11111111111111
2000,10,4,0.249,69.16666666666667
2000,10,5,0.526,146.11111111111111
2000,10,6,0.834,231.66666666666666
2000,10,7,1.108,307.77777777777777
2000,10,8,1.353,375.8333333333333
2000,10,9,1.586,440.55555555555554
2000,10,10,1.693,470.27777777777777
2000,10,11,1.743,484.1666666666667
2000,10,12,1.645,456.94444444444446
2000,10,13,1.438,399.4444444444444
2000,10,14,1.199,333.05555555555554
2000,10,15,0.909,252.5
2000,10,16,0.587,163.05555555555554
2000,10,17,0.307,85.27777777777777
2000,10,18,0.089,24.72222222222222
2000,10,19,0.015,4.166666666666666
2000,10,20,0.003,0.8333333333333334
2000,10,21,0.001,0.2777777777777778
2000,10,22,0.0,0.0
2000,10,23,0.0,0.0
2000,10,24,0.0,0.0
2000,11,1,0.099,27.5
2000,11,2,0.251,69.72222222222221
2000,11,3,0.487,135.27777777777777
2000,11,4,0.772,214.44444444444446
2000,11,5,1.076,298.8888888888889
2000,11,6,1.405,390.27777777777777
2000,11,7,1.632,453.3333333333333
2000,11,8,1.817,504.7222222222222
2000,11,9,2.056,571.1111111111111
2000,11,10,2.205,612.5
2000,11,11,2.144,595.5555555555555
2000,11,12,2.09,580.5555555555555
2000,11,13,1.958,543.8888888888889
2000,11,14,1.713,475.83333333333337
2000,11,15,1.456,404.4444444444444
2000,11,16,1.096,304.44444444444446
2000,11,17,0.786,218.33333333333334
2000,11,18,0.503,139.72222222222223
2000,11,19,0.254,70.55555555555556
2000,11,20,0.121,33.61111111111111
2000,11,21,0.046,12.777777777777777
2000,11,22,0.027,7.5
2000,11,23,0.019,5.277777777777778
2000,11,24,0.021,5.833333333333334
2000,12,1,0.274,76.11111111111111
2000,12,2,0.427,118.6111111111111
2000,12,3,0.687,190.83333333333334
2000,12,4,0.932,258.8888888888889
2000,12,5,1.27,352.77777777777777
2000,12,6,1.691,469.72222222222223
2000,12,7,1.977,549.1666666666666
2000,12,8,2.116,587.7777777777778
2000,12,9,2.357,654.7222222222223
2000,12,10,2.579,716.3888888888889
2000,12,11,2.736,760.0
2000,12,12,2.505,695.8333333333333
2000,12,13,2.327,646.3888888888889
2000,12,14,2.113,586.9444444444445
2000,12,15,1.788,496.6666666666667
2000,12,16,1.473,409.1666666666667
2000,12,17,1.133,314.72222222222223
2000,12,18,0.815,226.38888888888886
2000,12,19,0.578,160.55555555555554
2000,12,20,0.383,106.38888888888889
2000,12,21,0.164,45.55555555555556
2000,12,22,0.055,15.277777777777777
2000,12,23,0.047,13.055555555555555
2000,12,24,0.072,19.999999999999996
